mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_clf__hidden_layer_sizes,param_clf__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset,method,run_seed,iter,n_resources,param_clf__max_iter,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
8.44085200627645,1.9940358980804345,0.027988990147908527,0.0030432058647595667,0.05956516018710565,"(100,)",0.0022379478892320475,"{'clf__alpha': np.float64(0.05956516018710565), 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': np.float64(0.0022379478892320475)}",0.783806193875905,0.7799238868680378,0.7845165123775393,0.7827488643738274,0.00201849969442714,5,adult,random_search,0,,,,,,,,
7.919527689615886,0.19143967848923535,0.03318031628926595,0.0015421453130801345,0.0028330473395339305,"(100,)",0.012384930898256409,"{'clf__alpha': np.float64(0.0028330473395339305), 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': np.float64(0.012384930898256409)}",0.7617026923183956,0.7604912895126974,0.7581674097056434,0.7601204638455789,0.0014668991204924724,11,adult,random_search,0,,,,,,,,
10.365711609522501,1.6637700353330933,0.028365294138590496,0.0009906355431367785,1.7414134181586194e-05,"(100, 50)",0.00910793887643757,"{'clf__alpha': np.float64(1.7414134181586194e-05), 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': np.float64(0.00910793887643757)}",0.7492134068113885,0.749853410263627,0.7551715288190137,0.7514127819646763,0.0026706471801122692,15,adult,random_search,0,,,,,,,,
12.506212075551352,0.1263956531042246,0.023932854334513348,0.000906930325957187,4.8265670146304036e-05,"(50, 50)",0.00024365700014641997,"{'clf__alpha': np.float64(4.8265670146304036e-05), 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate_init': np.float64(0.00024365700014641997)}",0.7683787215893811,0.7783228029904748,0.7722609481195577,0.7729874908998046,0.004092031853618369,7,adult,random_search,0,,,,,,,,
11.701825618743896,0.04211152175299966,0.027571916580200195,0.0014027169967171008,0.0001826894228153232,"(100, 100)",0.005135589606500232,"{'clf__alpha': np.float64(0.0001826894228153232), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.005135589606500232)}",0.7405146605903277,0.7443047524683264,0.7554811678726778,0.7467668603104439,0.006353244122904074,20,adult,random_search,0,,,,,,,,
3.1239132086435952,0.6044597964972549,0.03224515914916992,0.0033623538219459256,0.0005680754927416793,"(100, 100)",0.07530916041188195,"{'clf__alpha': np.float64(0.0005680754927416793), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.07530916041188195)}",0.7813668587031908,0.782202990749514,0.7880284698994855,0.7838661064507301,0.0029629637537858734,4,adult,random_search,0,,,,,,,,
16.88012933731079,0.12321158257307809,0.024420738220214844,0.000518190920943919,0.004084710370903226,"(100, 100)",0.000304739361773639,"{'clf__alpha': np.float64(0.004084710370903226), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.000304739361773639)}",0.7478670815942619,0.7549995473994926,0.7513569223156349,0.7514078504364631,0.002912039648403938,16,adult,random_search,0,,,,,,,,
4.813363790512085,0.02670945931475705,0.034438530604044594,0.004143047175316805,0.0015676677195506068,"(50,)",0.006431172050131994,"{'clf__alpha': np.float64(0.0015676677195506068), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.006431172050131994), 'clf__max_iter': 100}",0.7646538660778774,0.7686835987179975,0.7676345044661407,0.7669906564206719,0.0017069644630069239,15,adult,halving_random_search,0,0.0,100.0,100.0,0.8654271286207521,0.86563177584147,0.8605971265981662,0.8638853436867961,0.0023266211319859067
6.358818689982097,0.026324834745886948,0.03410665194193522,0.00639845703554987,0.0015119336467641006,"(100,)",0.0074249082318150125,"{'clf__alpha': np.float64(0.0015119336467641006), 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': np.float64(0.0074249082318150125), 'clf__max_iter': 100}",0.7581856540084388,0.753134244165868,0.7569644307153622,0.7560947762965563,0.0021519618112343752,16,adult,halving_random_search,0,0.0,100.0,100.0,0.8952578557079857,0.8932297822866818,0.8903710674548939,0.8929529018165204,0.002004606686893374
1.8022563457489014,0.17075166195283864,0.03180233637491862,0.0013836626888396807,0.0003447679044520655,"(50,)",0.07780155576901421,"{'clf__alpha': np.float64(0.0003447679044520655), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.07780155576901421), 'clf__max_iter': 100}",0.7799024327810729,0.7861357912536782,0.7978100531932388,0.7879494257426632,0.007422383702974994,3,adult,halving_random_search,0,0.0,100.0,100.0,0.7937107271829329,0.8000175521130608,0.8073467724421118,0.8003583505793684,0.00557210554300451
4.822131236394246,0.07624990087409304,0.033165693283081055,0.005701002530436418,0.0003417952912061009,"(50,)",0.0015078369731868308,"{'clf__alpha': np.float64(0.0003417952912061009), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.0015078369731868308), 'clf__max_iter': 100}",0.7694700496376083,0.7834981271094511,0.778661382914344,0.7772098532204678,0.0058181866148688585,11,adult,halving_random_search,0,0.0,100.0,100.0,0.8313895114683827,0.8461494076227307,0.8432136669447776,0.8402508620119636,0.006379513744490479
4.8014152844746905,0.006817575600325476,0.030329386393229168,0.0017863896640019864,0.022096070868729552,"(50,)",0.00018255254802399022,"{'clf__alpha': np.float64(0.022096070868729552), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.00018255254802399022), 'clf__max_iter': 100}",0.7867305490196539,0.7913979871487197,0.7984570033542759,0.7921951798408832,0.004820378267095037,1,adult,halving_random_search,0,0.0,100.0,100.0,0.8018165879841996,0.8073714008239232,0.8050319631449465,0.8047399839843564,0.002277121764238599
4.317008018493652,0.4837625089613651,0.03732657432556152,0.0030241648838143084,1.2046852412030316e-05,"(100, 50)",0.0743815932792041,"{'clf__alpha': np.float64(1.2046852412030316e-05), 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': np.float64(0.0743815932792041), 'clf__max_iter': 100}",0.7799969801663398,0.7753063380462639,0.7911447902031706,0.7821493694719247,0.006642726672772921,9,adult,halving_random_search,0,0.0,100.0,100.0,0.8064614375608986,0.8032116307682253,0.8128477863784074,0.8075069515691772,0.004002807214280222
2.5596632957458496,0.607293039310474,0.02966157595316569,0.0018534985050034898,3.642529868570474e-05,"(50,)",0.08626905220714905,"{'clf__alpha': np.float64(3.642529868570474e-05), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.08626905220714905), 'clf__max_iter': 100}",0.7857044745120059,0.7756356072355219,0.7963835648549422,0.7859078822008234,0.008471539307596053,7,adult,halving_random_search,0,0.0,100.0,100.0,0.8101615372595563,0.795212569954175,0.8079339064016867,0.8044360045384726,0.006585053477780676
8.182973543802897,0.11525886799607128,0.026660760243733723,0.0005369253569394196,0.015726578854179506,"(100, 50)",0.003642775765463243,"{'clf__alpha': np.float64(0.015726578854179506), 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': np.float64(0.003642775765463243), 'clf__max_iter': 100}",0.750267445813046,0.755398700993818,0.760585857698157,0.755417334835007,0.004212494619005691,17,adult,halving_random_search,0,0.0,100.0,100.0,0.9089629612381198,0.9071836551446458,0.9033271430584525,0.9064912531470727,0.0023523289216220763
4.759202718734741,0.049836617713430696,0.027012983957926433,0.0032217756475247834,0.005194193452752133,"(50,)",0.005572619319129041,"{'clf__alpha': np.float64(0.005194193452752133), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.005572619319129041), 'clf__max_iter': 100}",0.768149104462806,0.77492351490233,0.7777222270745427,0.7735982821465596,0.004018984160834783,12,adult,halving_random_search,0,0.0,100.0,100.0,0.8586612094367674,0.8593476177333208,0.8499964399635452,0.8560017557112111,0.0042556356367580315
4.897131443023682,0.04818541525045454,0.023529688517252605,0.0009043182936801827,0.0014108892283675807,"(50,)",0.0036774346621052147,"{'clf__alpha': np.float64(0.0014108892283675807), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.0036774346621052147), 'clf__max_iter': 100}",0.7706989845157318,0.7733069917597581,0.7761887102077694,0.7733982288277531,0.0022420994916055054,13,adult,halving_random_search,0,0.0,100.0,100.0,0.8607564582571618,0.8645906641407739,0.8631361672902773,0.8628277632294044,0.0015804257839906134
7.968221108118693,0.021244242839397534,0.024767239888509113,0.0013646064267436103,0.00045566719139214756,"(100, 50)",0.00036224052114559646,"{'clf__alpha': np.float64(0.00045566719139214756), 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': np.float64(0.00036224052114559646), 'clf__max_iter': 100}",0.7722153331671922,0.7709577407798756,0.765643316481136,0.769605463476068,0.002848314268738025,14,adult,halving_random_search,0,0.0,100.0,100.0,0.8697654908754509,0.8736858083961285,0.8526321556934112,0.8653611516549969,0.009141944578271477
7.751247803370158,0.7394393597847829,0.024703582127888996,0.0011616643838172477,0.008864876884973135,"(100, 100)",0.005073432032394334,"{'clf__alpha': np.float64(0.008864876884973135), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.005073432032394334), 'clf__max_iter': 100}",0.7608394602833317,0.7471112116589406,0.7537080635317173,0.7538862451579965,0.005605950058775765,18,adult,halving_random_search,0,0.0,100.0,100.0,0.910094838711015,0.9145553457238629,0.90262414112747,0.9090914418541161,0.004922297208930851
3.5954578717549643,0.3805234413497312,0.024274190266927082,0.0012240294113853693,1.2046852412030316e-05,"(100, 50)",0.0743815932792041,"{'clf__alpha': np.float64(1.2046852412030316e-05), 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': np.float64(0.0743815932792041), 'clf__max_iter': 300}",0.7799969801663398,0.7753063380462639,0.7911447902031706,0.7821493694719247,0.006642726672772921,9,adult,halving_random_search,0,1.0,300.0,300.0,0.8064614375608986,0.8032116307682253,0.8128477863784074,0.8075069515691772,0.004002807214280222
2.241315762201945,0.5433678255154649,0.022467613220214844,0.002155294249521194,3.642529868570474e-05,"(50,)",0.08626905220714905,"{'clf__alpha': np.float64(3.642529868570474e-05), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.08626905220714905), 'clf__max_iter': 300}",0.7857044745120059,0.7756356072355219,0.7963835648549422,0.7859078822008234,0.008471539307596053,7,adult,halving_random_search,0,1.0,300.0,300.0,0.8101615372595563,0.795212569954175,0.8079339064016867,0.8044360045384726,0.006585053477780676
1.624046007792155,0.16945977932101533,0.02520600954691569,0.0005137902616532596,0.0003447679044520655,"(50,)",0.07780155576901421,"{'clf__alpha': np.float64(0.0003447679044520655), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.07780155576901421), 'clf__max_iter': 300}",0.7799024327810729,0.7861357912536782,0.7978100531932388,0.7879494257426632,0.007422383702974994,3,adult,halving_random_search,0,1.0,300.0,300.0,0.7937107271829329,0.8000175521130608,0.8073467724421118,0.8003583505793684,0.00557210554300451
10.87550695737203,0.03215570815010411,0.01949755350748698,0.0002770930180308923,0.022096070868729552,"(50,)",0.00018255254802399022,"{'clf__alpha': np.float64(0.022096070868729552), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.00018255254802399022), 'clf__max_iter': 300}",0.7924611570247934,0.7847023993495448,0.7909390403591994,0.7893675322445125,0.003356765157280862,2,adult,halving_random_search,0,1.0,300.0,300.0,0.819388062902835,0.8165474887557671,0.813000863176136,0.816312138278246,0.0026128684713213777
1.3961124420166016,0.1481194936117202,0.02413328488667806,0.004662289180234845,0.0003447679044520655,"(50,)",0.07780155576901421,"{'clf__alpha': np.float64(0.0003447679044520655), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.07780155576901421), 'clf__max_iter': 900}",0.7799024327810729,0.7861357912536782,0.7978100531932388,0.7879494257426632,0.007422383702974994,3,adult,halving_random_search,0,2.0,900.0,900.0,0.7937107271829329,0.8000175521130608,0.8073467724421118,0.8003583505793684,0.00557210554300451
14.367847998936972,0.15707282052044624,0.019271691640218098,0.00129115531556046,0.022096070868729552,"(50,)",0.00018255254802399022,"{'clf__alpha': np.float64(0.022096070868729552), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.00018255254802399022), 'clf__max_iter': 900}",0.7880458851928216,0.780088224740919,0.7904538990325185,0.786196002988753,0.004429322672567364,6,adult,halving_random_search,0,2.0,900.0,900.0,0.8222832146839352,0.8182917779229325,0.8222111205035145,0.8209287043701274,0.001864820850850388
3.9938535690307617,0.5487684190672351,0.03767625490824381,0.006400808202476266,0.00046568046379195655,"(100, 100)",0.06275843108653699,"{'clf__alpha': np.float64(0.00046568046379195655), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.06275843108653699)}",0.7878998959742644,0.7683761918767854,0.7805845298242953,0.7789535392251151,0.008053523169910993,5,adult,random_search,1,,,,,,,,
9.343636353810629,0.03208926379495754,0.024120648701985676,0.001375195227409391,3.254601286076721e-05,"(50,)",0.00018924123965722266,"{'clf__alpha': np.float64(3.254601286076721e-05), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.00018924123965722266)}",0.7855589709720656,0.7971376725349669,0.794018901462398,0.7922385149898101,0.00489175595360967,1,adult,random_search,1,,,,,,,,
20.592644770940144,1.1651762796064078,0.04209009806315104,0.004966836329470811,5.5595654267125665e-05,"(100, 100)",0.0015498955191377143,"{'clf__alpha': np.float64(5.5595654267125665e-05), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.0015498955191377143)}",0.7468278471086712,0.750055563875329,0.7463303325537267,0.7477379145125757,0.0016513639028792131,19,adult,random_search,1,,,,,,,,
12.253292560577393,0.7391780926011572,0.030538320541381836,0.0023556227219194035,0.0014297724879798392,"(50, 50)",0.0037466616820236703,"{'clf__alpha': np.float64(0.0014297724879798392), 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate_init': np.float64(0.0037466616820236703)}",0.7432420260183513,0.741986333085983,0.7472677807504069,0.7441653799515805,0.002252829217157729,20,adult,random_search,1,,,,,,,,
20.519771655400593,0.12594656742011126,0.032704671223958336,0.002344783662140744,0.0005940343723761338,"(100, 100)",0.00012082666253305466,"{'clf__alpha': np.float64(0.0005940343723761338), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.00012082666253305466)}",0.7685929911573837,0.7778501566918907,0.7756472319058367,0.774030126585037,0.003948421680219018,7,adult,random_search,1,,,,,,,,
13.772487004597982,0.03530295909079305,0.030024607976277668,0.003394900164546877,0.0048069548249615995,"(100,)",0.0019592763739852783,"{'clf__alpha': np.float64(0.0048069548249615995), 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': np.float64(0.0019592763739852783)}",0.7619185520011866,0.7461395311082268,0.7694319102140746,0.7591633311078293,0.009706601284041293,13,adult,random_search,1,,,,,,,,
1.900187651316325,0.5249712558449732,0.03307326634724935,0.002489687785201593,0.05708357416333581,"(100,)",0.08031279258119084,"{'clf__alpha': np.float64(0.05708357416333581), 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': np.float64(0.08031279258119084)}",0.7467307276096691,0.7988982029230449,0.7458800917806874,0.7638363407711338,0.02479491249561894,12,adult,random_search,1,,,,,,,,
4.6805652777353925,0.28136650901302573,0.03125969568888346,0.0044577481876660495,0.00017934807211789802,"(100,)",0.04257625486011382,"{'clf__alpha': np.float64(0.00017934807211789802), 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': np.float64(0.04257625486011382)}",0.7653956384354236,0.7773802421667297,0.7848950735015761,0.7758903180345764,0.008030022723689465,6,adult,random_search,1,,,,,,,,
1.2833949724833171,0.14260480985903964,0.028196016947428387,0.0013447626425656207,0.03788145521097119,"(50,)",0.030818399325675094,"{'clf__alpha': np.float64(0.03788145521097119), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.030818399325675094)}",0.7744421891198379,0.7727301272850152,0.7950872544187781,0.7807531902745438,0.010159784613853248,4,adult,random_search,1,,,,,,,,
4.363117059071858,0.8889296680171204,0.03294690450032552,0.003111038430670318,0.0001236516445710446,"(50, 50)",0.04309506204261084,"{'clf__alpha': np.float64(0.0001236516445710446), 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate_init': np.float64(0.04309506204261084)}",0.7701458230915258,0.7556277024826951,0.7878304455171826,0.7712013236971345,0.013167883299468684,8,adult,random_search,1,,,,,,,,
13.81277068456014,0.9219225981174995,0.03208319346110026,0.0033173118054220614,2.473929591304018e-05,"(100, 50)",0.010350522940877915,"{'clf__alpha': np.float64(2.473929591304018e-05), 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': np.float64(0.010350522940877915)}",0.7570758826986658,0.745951816204286,0.7577700719579366,0.7535992569536294,0.005414978435965737,15,adult,random_search,1,,,,,,,,
7.854114294052124,1.0548199923882402,0.033527374267578125,0.004413130260599482,0.0004437634363159823,"(100, 50)",0.011902312313548788,"{'clf__alpha': np.float64(0.0004437634363159823), 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': np.float64(0.011902312313548788)}",0.7604627599818166,0.7460590932640345,0.7617883960261176,0.7561034164239896,0.00712299789586259,14,adult,random_search,1,,,,,,,,
8.18495766321818,0.949156118146883,0.03211371103922526,0.002221897057903122,0.00018283634209844532,"(100, 100)",0.022384294865121487,"{'clf__alpha': np.float64(0.00018283634209844532), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.022384294865121487)}",0.7595950823968781,0.7576198335635838,0.7769355426807965,0.7647168195470861,0.008677491890020561,11,adult,random_search,1,,,,,,,,
8.54206649462382,2.2747141121138292,0.03615570068359375,0.005611099977433382,0.0004468434188730544,"(100, 50)",0.01780053047046498,"{'clf__alpha': np.float64(0.0004468434188730544), 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': np.float64(0.01780053047046498)}",0.7627667364975481,0.769728199875739,0.7743114047033006,0.7689354470255293,0.004746309710807966,9,adult,random_search,1,,,,,,,,
16.4283709526062,0.9260886301194792,0.03490805625915527,0.0028544511618397586,0.0902494067192741,"(100, 100)",0.0007861146398889113,"{'clf__alpha': np.float64(0.0902494067192741), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.0007861146398889113)}",0.7649360842200428,0.7679704209786353,0.7673025086343296,0.7667363379443359,0.0013018478735480653,10,adult,random_search,1,,,,,,,,
14.214838743209839,0.06202828382744711,0.02830163637797038,0.0017482733786889058,0.0006088888542581643,"(50, 50)",0.00016599404772430892,"{'clf__alpha': np.float64(0.0006088888542581643), 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate_init': np.float64(0.00016599404772430892)}",0.7765986223498318,0.7816488245023657,0.787110555157381,0.7817860006698596,0.004292574659673282,2,adult,random_search,1,,,,,,,,
18.04369870821635,0.05036734627380075,0.024799346923828125,0.0005162369903023871,0.0007532759567819813,"(100, 50)",0.0007600504931283469,"{'clf__alpha': np.float64(0.0007532759567819813), 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': np.float64(0.0007600504931283469)}",0.7489579087260811,0.7422847535578618,0.7572873571136649,0.7495100064658692,0.006137216377634524,17,adult,random_search,1,,,,,,,,
15.981991608937582,0.17207646969914386,0.02740303675333659,0.001032540858692748,0.00014161242322273667,"(100, 100)",0.003753169087104009,"{'clf__alpha': np.float64(0.00014161242322273667), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.003753169087104009)}",0.749306957927783,0.7454769942834978,0.750764939654178,0.7485162972884863,0.0022300149096249645,18,adult,random_search,1,,,,,,,,
4.5457619825998945,0.27496073775758717,0.02875828742980957,0.002216569447544546,2.1601903327014737e-05,"(50,)",0.05386977298613313,"{'clf__alpha': np.float64(2.1601903327014737e-05), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.05386977298613313)}",0.7816862292790068,0.7772695096202278,0.7848004226479873,0.7812520538490739,0.0030897728056593003,3,adult,random_search,1,,,,,,,,
9.189692576726278,0.3019527301513103,0.0224149227142334,0.0008427664998859129,0.00015693523022319346,"(100,)",0.006947282408378272,"{'clf__alpha': np.float64(0.00015693523022319346), 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': np.float64(0.006947282408378272)}",0.7449629462978572,0.7531548962656154,0.7509095468777343,0.7496757964804023,0.0034562615738927068,16,adult,random_search,1,,,,,,,,
3.960425615310669,0.573185447851397,0.03290430704752604,0.0005210984929235723,0.00046568046379195655,"(100, 100)",0.06275843108653699,"{'clf__alpha': np.float64(0.00046568046379195655), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.06275843108653699), 'clf__max_iter': 100}",0.7878998959742644,0.7683761918767854,0.7805845298242953,0.7789535392251151,0.008053523169910993,8,adult,halving_random_search,1,0.0,100.0,100.0,0.8082126346724627,0.7819863222831058,0.7942779666645572,0.7948256412067085,0.010713848544107901
4.77378233273824,0.14074322427309266,0.029930909474690754,0.002951130946413005,3.254601286076721e-05,"(50,)",0.00018924123965722266,"{'clf__alpha': np.float64(3.254601286076721e-05), 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': np.float64(0.00018924123965722266), 'clf__max_iter': 100}",0.7866152780857135,0.7980302238830083,0.7959783090337704,0.7935412703341641,0.004968542046806655,1,adult,halving_random_search,1,0.0,100.0,100.0,0.8110438058698521,0.8039951132679659,0.8026627235060153,0.8059005475479445,0.0036772857058653295
10.697936852773031,0.07487779698109537,0.03419899940490723,0.0022792943933493256,5.5595654267125665e-05,"(100, 100)",0.0015498955191377143,"{'clf__alpha': np.float64(5.5595654267125665e-05), 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate_init': np.float64(0.0015498955191377143), 'clf__max_iter': 100}",0.7478142939871478,0.74241763848369,0.7555086766464887,0.748580203039109,0.0053717646108685495,17,adult,halving_random_search,1,0.0,100.0,100.0,0.929226245114513,0.9252959001451735,0.934307981739081,0.9296100423329224,0.00368916240651415
