dataset,budget_level,budget_seconds,method,run,seed,best_score,configs_evaluated,time_used
adult,very_low,60,hyperband,9,9,0.7801469404911471,107,60.07530093193054
adult,low,120,random_search,0,0,0.7827790903785621,14,116.34244012832642
adult,low,120,random_search,1,1,0.779802330910977,13,126.25681185722352
adult,low,120,random_search,2,2,0.7812469824607798,14,114.55986714363098
adult,low,120,random_search,3,3,0.7802212684734933,17,121.82594680786131
adult,low,120,random_search,4,4,0.7827932977511279,14,124.46297693252563
adult,low,120,random_search,5,5,0.7834192596436854,15,123.88510513305664
adult,low,120,random_search,6,6,0.778065667966971,13,119.49589681625366
adult,low,120,random_search,7,7,0.7841501184160512,19,115.01650500297546
adult,low,120,random_search,8,8,0.781756423881753,13,122.44992184638976
adult,low,120,random_search,9,9,0.7864716482632895,15,119.35850405693054
adult,low,120,sha,0,0,0.7827790903785621,40,118.12860012054443
adult,low,120,sha,1,1,0.7779806342129167,40,74.90014600753784
adult,low,120,sha,2,2,0.7829846077217962,40,73.75997710227966
adult,low,120,sha,3,3,0.7810480756955968,40,99.08666706085204
adult,low,120,sha,4,4,0.7827932977511279,40,101.91728711128236
adult,low,120,sha,5,5,0.7829883643975898,40,105.7245500087738
adult,low,120,sha,6,6,0.7812744217729545,40,130.32809209823608
adult,low,120,sha,7,7,0.780152401551963,40,93.24602699279784
adult,low,120,sha,8,8,0.7803095578354692,40,82.00883603096008
adult,low,120,sha,9,9,0.7811142867320768,40,99.94785404205322
adult,low,120,hyperband,0,0,0.7819695905770274,120,124.46295309066772
adult,low,120,hyperband,1,1,0.781553738953388,119,133.21573615074158
adult,low,120,hyperband,2,2,0.7823180659764203,119,120.64515471458436
adult,low,120,hyperband,3,3,0.7810480756955968,122,121.35047507286072
adult,low,120,hyperband,4,4,0.7841146143382124,121,126.04180693626404
adult,low,120,hyperband,5,5,0.782574996363938,117,127.95521688461304
adult,low,120,hyperband,6,6,0.781498987488746,121,124.69748520851137
adult,low,120,hyperband,7,7,0.7827719258951339,120,123.50585293769836
adult,low,120,hyperband,8,8,0.7803095578354692,118,122.419997215271
adult,low,120,hyperband,9,9,0.7801469404911471,136,120.1066918373108
adult,medium,300,random_search,0,0,0.7855850210134229,32,308.2477660179138
adult,medium,300,random_search,1,1,0.7843058092181003,32,286.0049648284912
adult,medium,300,random_search,2,2,0.7820443843971142,36,310.54761695861816
adult,medium,300,random_search,3,3,0.7824707096428843,35,293.67452788352966
adult,medium,300,random_search,4,4,0.7848079201018147,36,291.4680199623108
adult,medium,300,random_search,5,5,0.7866828351802161,35,285.0011761188507
adult,medium,300,random_search,6,6,0.7812744217729545,33,289.1438989639282
adult,medium,300,random_search,7,7,0.784250232231762,42,287.76229310035706
adult,medium,300,random_search,8,8,0.781756423881753,32,285.06854605674744
adult,medium,300,random_search,9,9,0.7864716482632895,39,285.2941451072693
adult,medium,300,sha,0,0,0.7827790903785621,40,118.30624008178712
adult,medium,300,sha,1,1,0.7779806342129167,40,74.71135210990906
adult,medium,300,sha,2,2,0.7829846077217962,40,73.77495098114014
adult,medium,300,sha,3,3,0.7810480756955968,40,99.12274527549744
adult,medium,300,sha,4,4,0.7827932977511279,40,101.80954217910768
adult,medium,300,sha,5,5,0.7829883643975898,40,105.477952003479
adult,medium,300,sha,6,6,0.7812744217729545,40,130.46058225631714
adult,medium,300,sha,7,7,0.780152401551963,40,93.14304780960084
adult,medium,300,sha,8,8,0.7803095578354692,40,82.29269003868103
adult,medium,300,sha,9,9,0.7811142867320768,40,100.01860618591309
adult,medium,300,hyperband,0,0,0.7819695905770274,191,313.85372495651245
adult,medium,300,hyperband,1,1,0.7822246168039113,186,305.0064227581024
adult,medium,300,hyperband,2,2,0.7824599501905984,189,314.6467139720917
adult,medium,300,hyperband,3,3,0.7830649164928486,189,305.6196668148041
adult,medium,300,hyperband,4,4,0.7841146143382124,190,308.92407178878784
adult,medium,300,hyperband,5,5,0.7837247138236619,176,301.5487172603607
adult,medium,300,hyperband,6,6,0.7852669468999678,193,303.835725069046
adult,medium,300,hyperband,7,7,0.7827719258951339,192,300.8670217990875
adult,medium,300,hyperband,8,8,0.7851865462596828,185,302.1613037586212
adult,medium,300,hyperband,9,9,0.781739982148077,188,303.38909697532654
adult,high,600,random_search,0,0,0.7855850210134229,69,571.7953279018402
adult,high,600,random_search,1,1,0.786928651328174,71,571.4278178215027
